PROVIDER NPI,PROVIDER CCN,PROVIDER - ORG NAME,PROVIDER STATE,PROVIDER CITY,PROVIDER  ADDRESS,PROVIDER ZIP 5 CD,PROVIDER ZIP 4 CD,PROVIDER PHONE NUM,PROVIDER PHONE EXT,PROGRAM YEAR 2011,PROGRAM YEAR 2012,geo.provider,geo.updated_at,geo.data.types.0,geo.data.geometry.location.lat,geo.data.geometry.location.lng,geo.data.formatted_address
1962475467,281310,"Garden County Hospital & Nursing Home","Nebraska","Oshkosh","1100 W 2nd St",69154,6096,3087723283,230,,,"DSTK",2013-08-29T21:15:48Z,"locality",41.405,-102.3438889,
1336243583,281308,"HENDERSON HEALTH CARE SERVICES, INC.","Nebraska","Henderson","1621 Front St",68371,8902,4027234512,"",,,"DSTK",2013-08-29T21:15:48Z,"locality",40.7797222,-97.8119444,
1477660397,281319,"Jefferson Community Health Center, Inc.","Nebraska","Fairbury","2200 H St",68352,1119,4027293351,"",,,"DSTK",2013-08-29T21:15:48Z,"locality",40.1372222,-97.1802778,
1285624825,281350,"Johnson County Hospital","Nebraska","Tecumseh","202 High Street",68450,599,4023353361,"",,,"DSTK",2013-08-29T21:15:48Z,"locality",40.3666667,-96.1958333,
1477585958,281306,"KEARNEY COUNTY HEALTH SERVICES","Nebraska","Minden","727 E 1st St",68959,1705,3088323400,"",,,"DSTK",2013-08-29T21:15:48Z,"locality",40.4986111,-98.94750000000001,
1467417352,281361,"LEXINGTON REGIONAL HEALTH CENTER","Nebraska","Lexington","1201 N Erie St",68850,1571,3083245651,"",,,"DSTK",2013-08-29T21:15:49Z,"locality",40.7808333,-99.7411111,
1306849005,280127,"LINCOLN SURGERY CENTER, LLC","Nebraska","Lincoln","1710 S 70th St",68506,1676,4024849090,"",,,"DSTK",2013-08-29T21:15:49Z,"locality",40.8,-96.66666669999999,
1063429694,281320,"MEMORIAL COMMUNITY HEALTH, INC","Nebraska","Aurora","1423 7th St",68818,1141,4026943171,"",,,"DSTK",2013-08-29T21:15:49Z,"locality",40.8672222,-98.00388890000001,
1992885891,281328,"Merrick County","Nebraska","Central City","1715 26th St",68826,9501,3089463015,"",,,"DSTK",2013-08-29T21:15:49Z,"locality",41.1158333,-98.00138889999999,
1609816149,281318,"Morrill County Community Hospital","Nebraska","Bridgeport","1313 S Street",69336,2563,3082621616,243,,,"DSTK",2013-08-29T21:15:49Z,"locality",41.6652778,-103.0986111,
1699718437,280128,"Nebraska Heart Hospital","Nebraska","Lincoln","7500 So. 91st St.",68526,9347,4023272700,"",,,"DSTK",2013-08-29T21:15:49Z,"administrative_area_level_1",41.1289,-98.28830000000001,
1699718437,280128,"Nebraska Heart Hospital","Nebraska","Lincoln","7500 So. 91st St.",68526,9347,4023272700,"",,,"DSTK",2013-08-29T21:15:49Z,"administrative_area_level_1",41.1289,-98.28830000000001,
1891736237,281324,"Nemaha County Hospital","Nebraska","Auburn","2022 13th St",68305,1701,4022744366,"",,,"DSTK",2013-08-29T21:15:49Z,"locality",40.3927778,-95.83861109999999,
1710915467,281355,"Ogallala Community Hospital","Nebraska","Ogallala","2601 N Spruce St",69153,2465,3082844011,"",,,"DSTK",2013-08-29T21:15:49Z,"locality",41.1280556,-101.7191667,
1992759781,281302,"Pawnee County Memorial Hospital","Nebraska","Pawnee City","600 I St",68420,3001,4028522231,"",,,"DSTK",2013-08-29T21:15:49Z,"locality",40.1083333,-96.1541667,
1578627196,281349,"Pender Community Hospital District","Nebraska","Pender","603 Earl Street",68047,"",4023853083,"",,,"DSTK",2013-08-29T21:15:49Z,"locality",42.1141667,-96.7069444,
1629086012,281356,"Perkins County Hospital District","Nebraska","Grant","900 Lincoln Ave",69140,3095,3083527200,"",,,"DSTK",2013-08-29T21:15:49Z,"locality",40.8419444,-101.7247222,
1326029984,281304,"Thayer County Memorial Hospital","Nebraska","Hebron","120 Park Ave",68370,2019,4027686041,"",,,"DSTK",2013-08-29T21:15:49Z,"locality",40.1663889,-97.58555560000001,
1831203488,280032,"The Mary Lanning Memorial Hospital Association","Nebraska","Hastings","715 N Saint Joseph Ave",68901,4497,4024634521,"",,,"DSTK",2013-08-29T21:15:50Z,"locality",40.5861111,-98.3880556,
1952355307,281317,"Tilden Community Hospital and Rural Health Clinic c/o City of Tilden","Nebraska","Tilden","308 W 2nd St",68781,4760,4023685343,"",,,"DSTK",2013-08-29T21:15:50Z,"locality",42.0472222,-97.8336111,
1952355307,281317,"Tilden Community Hospital and Rural Health Clinic c/o City of Tilden","Nebraska","Tilden","308 W 2nd St",68781,4760,4023685343,"",,,"DSTK",2013-08-29T21:15:50Z,"locality",42.0472222,-97.8336111,
1841387552,281330,"Warren Memorial Hospital","Nebraska","Friend","905 2nd St",68359,1133,4029472541,"",,,"DSTK",2013-08-29T21:15:50Z,"locality",40.6536111,-97.28583329999999,
1811968076,281316,"Webster County Community Hospital","Nebraska","Red Cloud","6th Street and Franklin Street",68970,"",4027465600,"",,,"DSTK",2013-08-29T21:15:50Z,"locality",40.0888889,-98.5191667,
1659392454,280119,"WINNEBAGO INDIAN HEALTH SERVICE","Nebraska","Winnebago","Hwy 77/75",68071,"",4028782231,"",,,"DSTK",2013-08-29T21:15:50Z,"postal_code",32.7201108114839,-96.6186326504903,
1588764898,281336,"York General Hospital","Nebraska","York","2222 N LINCOLN AVE",68467,"",4023626671,"",,,"DSTK",2013-08-29T21:15:50Z,"locality",53.966667,-1.083333,
1023113115,290006,"Banner Churchill Community Hospital","Nevada","Fallon","801 E Williams Ave",89406,3052,7754233151,"",,,"DSTK",2013-08-29T21:15:50Z,"locality",39.4736111,-118.7763889,
1255360160,290019,"Carson Tahoe Regional Healthcare","Nevada","Carson City","1600 Medical Pkwy",89703,4625,7754458672,"",,,"DSTK",2013-08-29T21:15:50Z,"locality",39.1638889,-119.7663889,
1487771812,290054,"Centennial Hills Hospital Medical Center","Nevada","Las Vegas","6900 N Durango Drive",89149,"",7028945706,"",,,"DSTK",2013-08-29T21:15:50Z,"locality",36.175,-115.1363889,
1154317964,290022,"Desert Springs Hospital","Nevada","Las Vegas","2075 E Flamingo Rd",89119,5188,7027338800,"",,,"DSTK",2013-08-29T21:15:50Z,"locality",36.175,-115.1363889,
1720037799,290005,"North Vista Hospital Inc","Nevada","North Las Vegas","1409 E Lake Mead Blvd",89030,7120,7026575593,"",,,"DSTK",2013-08-29T21:15:50Z,"locality",36.175,-115.1363889,
1255367058,290020,"Prime Care Nevada Inc.","Nevada","Tonopah","825 South Main St. Box 391",89049,391,7754826233,"",,,"DSTK",2013-08-29T21:15:50Z,"locality",38.0672222,-117.2291667,
1124098421,290001,"Renown Regional Medical Center","Nevada","Reno","1155 Mill Street",89502,1474,7759824100,"",,,"DSTK",2013-08-29T21:15:51Z,"locality",39.5297222,-119.8127778,
1720058027,290049,"Renown South Meadows Medical Center","Nevada","Reno","10101 Double R Blvd",89521,5931,7759827000,"",,,"DSTK",2013-08-29T21:15:51Z,"locality",39.5297222,-119.8127778,
1407815194,290002,"SOUTH LYON HEALTH CENTER, INC.","Nevada","Yerington","213 S Whitacre St",89447,2561,7754636402,"",,,"DSTK",2013-08-29T21:15:51Z,"locality",38.9858333,-119.1619444,
1457306359,290047,"Southern Hills Medical Center, LLC","Nevada","Las Vegas","9300 W Sunset Rd",89148,4844,7027318000,"",,,"DSTK",2013-08-29T21:15:51Z,"locality",36.175,-115.1363889,
1457306359,290047,"Southern Hills Medical Center, LLC","Nevada","Las Vegas","9300 W Sunset Rd",89148,4844,7027318000,"",,,"DSTK",2013-08-29T21:15:51Z,"locality",36.175,-115.1363889,
1548250582,290032,"SPARKS FAMILY HOSPITAL INC","Nevada","Sparks","2375 E Prater Way",89434,9641,7753317000,"",,,"DSTK",2013-08-29T21:15:51Z,"locality",39.535,-119.7516667,
1346230323,290046,"Spring Valley Medical Center","Nevada","Las Vegas","5400 S Rainbow Blvd",89118,1859,7028533000,"",,,"DSTK",2013-08-29T21:15:51Z,"locality",36.175,-115.1363889,
1831189638,290041,"Summerlin Hospital Medical Center L L C","Nevada","Las Vegas","657 Town Center Dr",89144,"",7022337000,"",,,"DSTK",2013-08-29T21:15:51Z,"locality",36.175,-115.1363889,
1861439952,290003,"Sunrise Hospital and Medical Center, LLC","Nevada","Las Vegas","3186 S Maryland Pkwy",89109,2317,7027318000,"",,,"DSTK",2013-08-29T21:15:51Z,"locality",36.175,-115.1363889,
1861439952,290003,"Sunrise Hospital and Medical Center, LLC","Nevada","Las Vegas","3186 S Maryland Pkwy",89109,2317,7027318000,"",,,"DSTK",2013-08-29T21:15:51Z,"locality",36.175,-115.1363889,
1104870187,290039,"Sunrise Mountainview Hospital, Inc.","Nevada","Las Vegas","3100 N Tenaya Way",89128,436,7022555000,"",,,"DSTK",2013-08-29T21:15:51Z,"locality",36.175,-115.1363889,
1104870187,290039,"Sunrise Mountainview Hospital, Inc.","Nevada","Las Vegas","3100 N Tenaya Way",89128,436,7022555000,"",,,"DSTK",2013-08-29T21:15:51Z,"locality",36.175,-115.1363889,
1417947490,290021,"Valley Hospital Medical Center","Nevada","Las Vegas","620 Shadow Ln",89106,4119,7023884000,"",,,"DSTK",2013-08-29T21:15:51Z,"locality",36.175,-115.1363889,
1386680593,301310,"Androscoggin Valley Hospital, Inc.","New Hampshire","Berlin","59 Page Hill Rd",3570,3542,6033265827,"",,,"DSTK",2013-08-29T21:15:52Z,"locality",44.4686111,-71.1855556,
1528150273,300034,"Catholic Medical Center","New Hampshire","Manchester","100 McGregor St",3102,3730,6036636180,"",,,"DSTK",2013-08-29T21:15:52Z,"locality",42.9955556,-71.4552778,
1629181516,300019,"Cheshire Medical Center","New Hampshire","Keene","580 Court St",3431,1718,6033545400,"",,,"DSTK",2013-08-29T21:15:52Z,"locality",42.9336111,-72.27861110000001,
1215988530,300001,"Concord Hospital, Inc.","New Hampshire","Concord","250 Pleasant St",3301,2598,6032301115,"",,,"DSTK",2013-08-29T21:15:52Z,"locality",43.2080556,-71.53805560000001,
1528162799,301301,"COTTAGE HOSPITAL","New Hampshire","WOODSVILLE","90 SWIFTWATER RD",3785,2001,6037479000,9146,,,"DSTK",2013-08-29T21:15:52Z,"locality",44.1522222,-72.0377778,
1528162799,301301,"COTTAGE HOSPITAL","New Hampshire","WOODSVILLE","90 SWIFTWATER RD",3785,2001,6037479000,9146,,,"DSTK",2013-08-29T21:15:52Z,"locality",44.1522222,-72.0377778,
1902996028,300012,"Elliot Hospital of the city of Manchester","New Hampshire","Manchester","1 Elliot Way",3109,3502,6036635865,"",,,"DSTK",2013-08-29T21:15:52Z,"locality",42.9955556,-71.4552778,
1902996028,300012,"Elliot Hospital of the city of Manchester","New Hampshire","Manchester","1 Elliot Way",3109,3502,6036635865,"",,,"DSTK",2013-08-29T21:15:52Z,"locality",42.9955556,-71.4552778,
1437158433,300023,"Exeter Hospital Inc","New Hampshire","Exeter","5 Alumni Drive",3833,4831,6037787311,"",,,"DSTK",2013-08-29T21:15:52Z,"locality",42.9813889,-70.9483333,
1437158433,300023,"Exeter Hospital Inc","New Hampshire","Exeter","5 Alumni Drive",3833,4831,6037787311,"",,,"DSTK",2013-08-29T21:15:52Z,"locality",42.9813889,-70.9483333,
1174570683,300017,"HCA Health Services of New Hampshire Inc","New Hampshire","Derry","One Parkland Drive",3038,2746,6034212100,"",,,"DSTK",2013-08-29T21:15:52Z,"locality",42.8805556,-71.32777780000001,
1518913607,300029,"HCA Health Services of New Hampshire Inc","New Hampshire","Portsmouth","333 Borthwick Ave",3801,7128,6034365110,"",,,"DSTK",2013-08-29T21:15:52Z,"locality",43.0716667,-70.7630556,
1174570683,300017,"HCA Health Services of New Hampshire Inc","New Hampshire","Derry","One Parkland Drive",3038,2746,6034212100,"",,,"DSTK",2013-08-29T21:15:52Z,"locality",42.8805556,-71.32777780000001,
1518913607,300029,"HCA Health Services of New Hampshire Inc","New Hampshire","Portsmouth","333 Borthwick Ave",3801,7128,6034365110,"",,,"DSTK",2013-08-29T21:15:52Z,"locality",43.0716667,-70.7630556,
1366476079,301312,"Huggins Hospital","New Hampshire","Wolfeboro","240 S Main St",3894,912,6035697500,"",,,"DSTK",2013-08-29T21:15:53Z,"locality",43.5838889,-71.2077778,
1144223702,301302,"Littleton Regional Hospital","New Hampshire","Littleton","600 ST Johnsbury Rd",3561,"",6034449395,"",,,"DSTK",2013-08-29T21:15:53Z,"locality",44.3061111,-71.77055559999999,
1023092053,300003,"Mary Hitchcock Memorial Hospital","New Hampshire","Lebanon","One Medical Center Dr",3756,1,6036505000,"",,,"DSTK",2013-08-29T21:15:53Z,"locality",43.6422222,-72.25222220000001,
1023092053,300003,"Mary Hitchcock Memorial Hospital","New Hampshire","Lebanon","One Medical Center Dr",3756,1,6036505000,"",,,"DSTK",2013-08-29T21:15:53Z,"locality",43.6422222,-72.25222220000001,
1457304149,301309,"MONADNOCK COMMUNITY HOSPITAL","New Hampshire","Peterborough","452 Old Street Rd",3458,1263,6039247191,"",,,"DSTK",2013-08-29T21:15:53Z,"locality",42.8705556,-71.95222219999999,
1831200583,301304,"New London Hospital Association, Inc.","New Hampshire","New London","273 County Road",3257,5736,6035262911,"",,,"DSTK",2013-08-29T21:15:53Z,"locality",43.4138889,-71.9855556,
1598700940,"300020A","Southern New Hampshire Medical Center","New Hampshire","Nashua","8 Prospect Street",3060,3925,6035772463,"",,,"DSTK",2013-08-29T21:15:53Z,"locality",42.7652778,-71.4680556,
1760496376,301311,"Speare Memorial Hospital","New Hampshire","Plymouth","16 Hospital Rd",3264,1126,6035361120,"",,,"DSTK",2013-08-29T21:15:53Z,"locality",52.4730556,-8.4305556,
1093787384,300011,"ST. JOSEPH HOSPITAL","New Hampshire","Nashua","172 Kinsley St",3060,3648,6038823000,63340,,,"DSTK",2013-08-29T21:15:53Z,"administrative_area_level_1",51.483,11.972,
1306933619,301308,"Valley Regional Hospital","New Hampshire","Claremont","243 Elm St",3743,4921,6035421883,"",,,"DSTK",2013-08-29T21:15:53Z,"locality",43.3766667,-72.3472222,
1265536718,301303,"Weeks Medical Center","New Hampshire","Lancaster","173 Middle St",3584,3508,6037884911,"",,,"DSTK",2013-08-29T21:15:53Z,"locality",44.4888889,-71.5697222,
1033118104,300018,"Wentworth Douglass Hospital","New Hampshire","Dover","789 Central Avenue",3820,2526,6037402400,"",,,"DSTK",2013-08-29T21:15:53Z,"locality",43.1977778,-70.8741667,
1053384776,310015,"AHS HOSPITAL CORP.","New Jersey","Morristown","100 Madison Ave, Box 1",7960,6136,9736603166,"",,,"DSTK",2013-08-29T21:15:53Z,"postal_code",36.364596795149,-92.80734482883391,
1740254143,310051,"AHS HOSPITAL CORP.","New Jersey","Morristown","100 Madison Ave, Box 1",7960,6136,9736603166,"",,,"DSTK",2013-08-29T21:15:54Z,"postal_code",36.364596795149,-92.80734482883391,
1013919315,310064,"AtlantiCare Regional Medical Center","New Jersey","Pomona","65 W Jimmie Leeds Rd",8240,9102,6096521000,"",,,"DSTK",2013-08-29T21:15:54Z,"locality",39.4783333,-74.5755556,
1831197508,310112,"Bayshore Community Hospital","New Jersey","Holmdel","727 N Beers St",7733,1514,7327395900,"",,,"DSTK",2013-08-29T21:15:54Z,"locality",40.345,-74.1844444,
1053382697,310011,"Cape Regional Medical Center, Inc","New Jersey","Cape May Court House","2 Stone Harbour Blvd",8210,"",6094632454,"",,,"DSTK",2013-08-29T21:15:54Z,"administrative_area_level_1",40.314,-74.5089,
1073516183,310044,"Capital Health System, Inc.","New Jersey","Trenton","446 Bellevue Ave",8618,4502,6098156000,7162,,,"DSTK",2013-08-29T21:15:54Z,"locality",40.2169444,-74.7433333,
1275583726,310092,"Capital Health System, Inc.","New Jersey","Trenton","446 Bellevue Ave",8618,4502,6098156000,7162,,,"DSTK",2013-08-29T21:15:54Z,"locality",40.2169444,-74.7433333,
1295718450,310111,"CentraState Medical Center Inc.","New Jersey","Freehold","901 W Main St, Business Office",7728,2537,7322947012,"",,,"DSTK",2013-08-29T21:15:54Z,"locality",40.26,-74.27416669999999,
1295718450,310111,"CentraState Medical Center Inc.","New Jersey","Freehold","901 W Main St, Business Office",7728,2537,7322947012,"",,,"DSTK",2013-08-29T21:15:54Z,"locality",40.26,-74.27416669999999,
1659387975,310108,"Community Hospital Group Inc","New Jersey","Edison","65 James St",8820,3947,7323217000,"",,,"DSTK",2013-08-29T21:15:54Z,"locality",40.5186111,-74.41249999999999,
1013010917,310041,"COMMUNITY MEDICAL CENTER, INC.","New Jersey","Toms River","99 Route 37 W",8755,6423,7325578000,"",,,"DSTK",2013-08-29T21:15:54Z,"locality",39.9536111,-74.1983333,
1619924362,310083,"East Orange General Hospital","New Jersey","East Orange","300 Central Ave",7018,2819,9734143448,"",,,"DSTK",2013-08-29T21:15:54Z,"locality",40.7705556,-74.2330556,
1083612881,310045,"Englewood Hospital and Medical Center","New Jersey","Englewood","350 Engle St",7631,1808,2018943275,"",,,"DSTK",2013-08-29T21:15:55Z,"locality",40.8927778,-73.9730556,
1811994809,310017,"Forrest S. Chilton 3rd, Memorial Hospital Association","New Jersey","Pompton Plains","97 West Parkway",7444,1647,9738315499,"",,,"DSTK",2013-08-29T21:15:55Z,"locality",40.9913889,-74.28,
1457456279,310001,"Hackensack University Medical Center","New Jersey","Hackensack","30 Prospect Ave",7601,1914,2019965611,"",,,"DSTK",2013-08-29T21:15:55Z,"locality",40.8858333,-74.0438889,
1104859131,310008,"HOLY NAME MEDICAL CENTER","New Jersey","Teaneck","718 Teaneck Rd",7666,4245,2018333000,3750,,,"DSTK",2013-08-29T21:15:55Z,"locality",40.8975,-74.0163889,
1821101239,310025,"IJKG OPCO LLC","New Jersey","Bayonne","29th Street at Avenue E",7002,"",2018585000,6400,,,"DSTK",2013-08-29T21:15:55Z,"locality",40.6686111,-74.1147222,
1053316844,310061,"Lourdes Medical Center of Burlington County","New Jersey","Willingboro","218A Sunset Rd",8046,1110,6098352900,"",,,"DSTK",2013-08-29T21:15:55Z,"locality",40.0277778,-74.86944440000001,
1336147834,310034,"MERIDIAN HOSPITALS CORPORATION","New Jersey","Neptune","1945 Route 33",7753,4859,7327755500,"",,,"DSTK",2013-08-29T21:15:55Z,"administrative_area_level_1",40.314,-74.5089,
1346247368,310073,"MERIDIAN HOSPITALS CORPORATION","New Jersey","Neptune","1945 Route 33",7753,4859,7327755500,"",,,"DSTK",2013-08-29T21:15:55Z,"administrative_area_level_1",40.314,-74.5089,
1962409987,310052,"MERIDIAN HOSPITALS CORPORATION","New Jersey","Neptune","1945 Route 33",7753,4859,7327755500,"",,,"DSTK",2013-08-29T21:15:55Z,"administrative_area_level_1",40.314,-74.5089,
1336147834,310034,"MERIDIAN HOSPITALS CORPORATION","New Jersey","Neptune","1945 Route 33",7753,4859,7327755500,"",,,"DSTK",2013-08-29T21:15:55Z,"administrative_area_level_1",40.314,-74.5089,
1346247368,310073,"MERIDIAN HOSPITALS CORPORATION","New Jersey","Neptune","1945 Route 33",7753,4859,7327755500,"",,,"DSTK",2013-08-29T21:15:55Z,"administrative_area_level_1",40.314,-74.5089,
1841510849,310113,"MERIDIAN HOSPITALS CORPORATION","New Jersey","Neptune","1945 Route 33",7753,4859,7327755500,"",,,"DSTK",2013-08-29T21:15:55Z,"administrative_area_level_1",40.314,-74.5089,
1962409987,310052,"MERIDIAN HOSPITALS CORPORATION","New Jersey","Neptune","1945 Route 33",7753,4859,7327755500,"",,,"DSTK",2013-08-29T21:15:55Z,"administrative_area_level_1",40.314,-74.5089,
1982720249,310054,"Merit Mountainside LLC","New Jersey","Montclair","1 Bay Avenue",7042,4837,9734296000,4427,,,"DSTK",2013-08-29T21:15:56Z,"locality",40.8258333,-74.2094444,
1982720249,310054,"Merit Mountainside LLC","New Jersey","Montclair","1 Bay Avenue",7042,4837,9734296000,4427,,,"DSTK",2013-08-29T21:15:56Z,"locality",40.8258333,-74.2094444,
1154648848,310118,"MHA LLC","New Jersey","Secaucus","55 Meadowlands Pkwy",7094,2977,2013923251,"",,,"DSTK",2013-08-29T21:15:56Z,"locality",40.7894444,-74.05694440000001,
1609983790,310075,"MONMOUTH MEDICAL CENTER, INC","New Jersey","Long Branch","300 2nd Ave",7740,6303,7329235000,"",,,"DSTK",2013-08-29T21:15:56Z,"locality",40.3041667,-73.9927778,
1235134024,310029,"Our Lady of Lourdes Medical Center","New Jersey","Camden","1600 Haddon Ave",8103,3101,8567573500,"",,,"DSTK",2013-08-29T21:15:56Z,"locality",39.9258333,-75.12,
1093736001,310003,"Palisades Medical Center","New Jersey","North Bergen","7600 River Rd",7047,6217,2018545000,5226,,,"DSTK",2013-08-29T21:15:56Z,"locality",40.7291667,-74.0661111,
1770569832,310039,"Raritan Bay Medical Center","New Jersey","Perth Amboy","530 New Brunswick Ave",8861,3674,7324423700,"",,,"DSTK",2013-08-29T21:15:56Z,"locality",40.5066667,-74.2658333,
1629069638,310110,"Robert Wood Johnson University Hospital at Hamilton","New Jersey","Hamilton","1 Hamilton Health Pl",8690,3542,6095867900,"",,,"DSTK",2013-08-29T21:15:56Z,"locality",40.5061111,-74.6205556,
1861486870,310024,"Robert Wood Johnson University Hospital at Rahway","New Jersey","Rahway","865 Stone St",7065,2742,7324996085,"",,,"DSTK",2013-08-29T21:15:56Z,"locality",40.6080556,-74.2780556,
1346243375,310038,"Robert Wood Johnson University Hospital, INC","New Jersey","New Brunswick","1 Robert Wood Johnson Pl",8901,1928,7328283000,"",,,"DSTK",2013-08-29T21:15:56Z,"locality",40.4861111,-74.45222219999999,
1396857488,310076,"SAINT BARNABAS MEDICAL CENTER","New Jersey","Livingston","94 Old Short Hills Rd",7039,5672,9733225000,"",,,"DSTK",2013-08-29T21:15:57Z,"locality",40.7958333,-74.3152778,
1699777458,310096,"Saint Michael's Medical Center, Inc.","New Jersey","Newark","111 Central Ave",7102,1909,9738775000,5411,,,"DSTK",2013-08-29T21:15:57Z,"locality",40.7355556,-74.17277780000001,
1114924834,310070,"SAINT PETER'S UNIVERSITY HOSPITAL","New Jersey","New Brunswick","254 Easton Ave",8901,1766,7327456651,"",,,"DSTK",2013-08-29T21:15:57Z,"locality",40.4861111,-74.45222219999999,
1306817978,310091,"SALEM HOSPITAL CORPORATION","New Jersey","Salem","310 Woodstown Rd",8079,2064,8569351000,"",,,"DSTK",2013-08-29T21:15:57Z,"locality",39.5716667,-75.4675,
1629070149,310047,"Shore Memorial Hospital","New Jersey","Somers Point","1 E New York Ave",8244,2340,6096533545,"",,,"DSTK",2013-08-29T21:15:57Z,"locality",39.3175,-74.595,
1528197357,310048,"Somerset Medical Center","New Jersey","Somerville","110 Rehill Ave",8876,2519,9086852823,"",,,"DSTK",2013-08-29T21:15:57Z,"locality",40.5741667,-74.61027780000001,
1528197357,310048,"Somerset Medical Center","New Jersey","Somerville","110 Rehill Ave",8876,2519,9086852823,"",,,"DSTK",2013-08-29T21:15:57Z,"locality",40.5741667,-74.61027780000001,
1164487542,310032,"South Jersey Hospital Inc","New Jersey","Vineland","1505 W Sherman Ave",8360,6912,8565754777,"",,,"DSTK",2013-08-29T21:15:57Z,"locality",39.4861111,-75.02611109999999,
1255396024,310069,"South Jersey Hospital Inc","New Jersey","Elmer","501 West Front Street",8318,2101,8565754777,"",,,"DSTK",2013-08-29T21:15:57Z,"locality",39.595,-75.1705556,
1669462420,310019,"St Josephs Hospital and Medical Center","New Jersey","Paterson","703 Main St",7503,2621,9737542000,2020,,,"DSTK",2013-08-29T21:15:57Z,"administrative_area_level_1",51.483,11.972,
1255419651,310021,"St. Francis Medical Center","New Jersey","Trenton","601 Hamilton Ave",8629,1915,6095995000,5119,,,"DSTK",2013-08-29T21:15:57Z,"administrative_area_level_1",51.483,11.972,
1568442309,310014,"The Cooper Health System","New Jersey","Camden","1 Cooper Plz",8103,1461,8563422000,"",,,"DSTK",2013-08-29T21:15:57Z,"locality",39.9258333,-75.12,
1568442309,310014,"The Cooper Health System","New Jersey","Camden","1 Cooper Plz",8103,1461,8563422000,"",,,"DSTK",2013-08-29T21:15:58Z,"locality",39.9258333,-75.12,
1013912633,310012,"The Valley Hospital Inc.","New Jersey","Ridgewood","223 N Van Dien Ave",7450,2726,2014478000,"",,,"DSTK",2013-08-29T21:15:58Z,"locality",40.9791667,-74.11694439999999,
1013912633,310012,"The Valley Hospital Inc.","New Jersey","Ridgewood","223 N Van Dien Ave",7450,2726,2014478000,"",,,"DSTK",2013-08-29T21:15:58Z,"locality",40.9791667,-74.11694439999999,
1770583999,310027,"Trinitas Regional Medical Center","New Jersey","Elizabeth","225 Williamson St, Finance Dept.-Cranford",7202,3625,9089948119,"",,,"DSTK",2013-08-29T21:15:58Z,"locality",40.6583333,-74.3,
1184601288,310081,"Underwood-Memorial Hospital","New Jersey","Woodbury","509 N Broad St",8096,1617,8568450100,"",,,"DSTK",2013-08-29T21:15:58Z,"locality",39.8380556,-75.1530556,
1134125016,310057,"Virtua Memorial Hospital of Burlington County, Inc.","New Jersey","Mount Holly","175 Madison Ave",8060,2038,6092670700,"",,,"DSTK",2013-08-29T21:15:58Z,"locality",39.9927778,-74.78805560000001,
1528064409,310022,"Virtua West Jersey Health System Inc","New Jersey","Voorhees","101 Carnie Blvd",8043,1548,8563253000,"",,,"DSTK",2013-08-29T21:15:58Z,"locality",40.4811111,-74.4836111,
1225103922,320070,"Acoma-Canoncito-Laguna Indian","New Mexico","SAN FIDEL","EXIT 102 OFF I-40 1/2 MI SOUTH",87049,130,5055525385,"",,,"DSTK",2013-08-29T21:15:58Z,"locality",35.0822222,-107.5986111,
1790722346,320063,"Carlsbad Medical Center LLC","New Mexico","Carlsbad","2430 W Pierce St",88220,3553,5058874100,"",,,"DSTK",2013-08-29T21:15:58Z,"locality",32.4205556,-104.2283333,
1780677039,321308,"Cibola General Hospital Corporation","New Mexico","Grants","1016 E Roosevelt Ave",87020,2118,5052876711,"",,,"DSTK",2013-08-29T21:15:58Z,"locality",35.1472222,-107.8508333,
1114960093,320062,"DHHS PHS NAIHS Crownpoint Hospital","New Mexico","Crownpoint","Junction of Hwy 371, Navajo Rt9",87313,358,5057865291,"",,,"DSTK",2013-08-29T21:15:59Z,"locality",35.6780556,-108.1505556,
1780639971,320059,"DHHS, PHS, NAIHS, SHIPROCK HOSPITAL","New Mexico","Shiprock","US HIGHWAY 491 NORTH",87420,160,5053686401,"",,,"DSTK",2013-08-29T21:15:59Z,"locality",36.7855556,-108.6863889,
1225002322,320061,"DHHS,PHS,NAIHS, GALLUP INDIAN MEDICAL CENTER","New Mexico","GALLUP","516 E. Nizhoni Blvd.",87301,1337,5057221000,"",,,"DSTK",2013-08-29T21:15:59Z,"locality",35.5280556,-108.7419444,
1336220839,320016,"Gila Regional Medical Center","New Mexico","Silver City","1313 E 32nd St",88061,7251,5755384000,"",,,"DSTK",2013-08-29T21:15:59Z,"locality",32.77,-108.2797222,
1346249968,320067,"Guadalupe County","New Mexico","Santa Rosa","117 Camino de Vida, Suite 100",88435,2874,5754723417,1010,,,"DSTK",2013-08-29T21:15:59Z,"postal_code",41.027493,-73.78833400000001,
1205882503,320085,"Las Cruces Medical Center LLC","New Mexico","Las Cruces","4311 E Lohman Ave",88011,8255,5055567610,"",,,"DSTK",2013-08-29T21:15:59Z,"locality",32.3122222,-106.7777778,
1285688697,320065,"Lea Regional Hospital LLC","New Mexico","Hobbs","5419 N Lovington Hwy",88240,9131,5054925000,"",,,"DSTK",2013-08-29T21:15:59Z,"locality",32.7025,-103.1355556,
1306914213,320009,"Lovelace Health System Inc.","New Mexico","Albuquerque","601 Dr Martin Luther King Jr Ave NE",87102,3619,5057278000,"",,,"DSTK",2013-08-29T21:15:59Z,"locality",35.0844444,-106.6505556,
